-1.969260685535262780e+02,1.150969895117755186e+03,1.805322290151771938e+02
-1.967911165619460405e+02,1.148063301943573833e+03,1.826076880719712676e+02
-1.967229438558883885e+02,1.145012911352080891e+03,1.848078710163906067e+02
-1.967205109636785494e+02,1.141821009391557027e+03,1.871307700816713293e+02
-1.967825106328131142e+02,1.138491100872792686e+03,1.895734183174204759e+02
-1.969073816051736117e+02,1.135027969969609103e+03,1.921318514449691861e+02
-1.970933118477519201e+02,1.131437774734347158e+03,1.948010430284897154e+02
-1.973382314318841111e+02,1.127728174116491573e+03,1.975748143485488697e+02
-1.976397956493096331e+02,1.123908483658885189e+03,2.004457222684727924e+02
-1.979953594418930436e+02,1.119989852892199906e+03,2.034049308381204071e+02
-1.984019448534415915e+02,1.115985453350985154e+03,2.064420755339899642e+02
-1.988562040352592533e+02,1.111910660929702317e+03,2.095451330049996841e+02
-1.993543813898489532e+02,1.107783209923786671e+03,2.127003140125117966e+02
-1.998922797318720939e+02,1.103623288699420755e+03,2.158920027958972412e+02
-2.004652368464296899e+02,1.099453538982266764e+03,2.191027719767769497e+02
-2.010681204183529474e+02,1.095298913223125965e+03,2.223135075716689073e+02
-2.016953507668867189e+02,1.091186339019454408e+03,2.255036824530285742e+02
-2.023409617804352365e+02,1.087144138531437420e+03,2.286518168615919535e+02
-2.029987103879276731e+02,1.083201157293926826e+03,2.317361590181557460e+02
-2.036622431954757531e+02,1.079385574145484043e+03,2.347356050211105583e+02
-2.043253249266824412e+02,1.075723394982447644e+03,2.376308530276427291e+02
-2.049821266050685153e+02,1.072236678634488726e+03,2.404057516660140834e+02
-2.056275620768618921e+02,1.068941600760239226e+03,2.430487588984916272e+02
-2.062576503647122763e+02,1.065846523714509658e+03,2.455543811107760916e+02
-2.068698703308432130e+02,1.062950293916029977e+03,2.479244229995760804e+02
-2.074634659497028792e+02,1.060241016702567549e+03,2.501688594710699931e+02
-2.080396581991508924e+02,1.057695545837231521e+03,2.523061532416671184e+02
-2.086017255631284684e+02,1.055279861182757713e+03,2.543628928633043245e+02
-2.091549299945854443e+02,1.052950396622691414e+03,2.563727124935370512e+02
-2.097062869587881266e+02,1.050656239393360465e+03,2.583745623620695255e+02
-2.102642024594088923e+02,1.048341982158226074e+03,2.604105040111775793e+02
-2.108380210444206853e+02,1.045950904383554644e+03,2.625232813365778952e+02
-2.114375415514660688e+02,1.043428115767543659e+03,2.647539481484495241e+02
-2.120725589480759652e+02,1.040723320398945134e+03,2.671398096256151575e+02
-2.127524813862063127e+02,1.037792945158752900e+03,2.697128677187657217e+02
-2.134860546432487922e+02,1.034601494300879267e+03,2.724988690706957186e+02
-2.142812060144649138e+02,1.031122114055599013e+03,2.755169613565134910e+02
-2.151450008137958321e+02,1.027336451377537287e+03,2.787798889151424646e+02
-2.160836898933401926e+02,1.023233955453249450e+03,2.822946113840151270e+02
-2.171028171355581264e+02,1.018810797037939778e+03,2.860632108973776440e+02
-2.182073512764762881e+02,1.014068575813850771e+03,2.900839586672965424e+02
-2.194018053719638033e+02,1.009012960886452788e+03,2.943524316095703739e+02
-2.206903082825234321e+02,1.003652375710141996e+03,2.988625951632887450e+02
-2.220765947657192783e+02,9.979968053120860532e+02,3.036077924822018304e+02
-2.235638840437475210e+02,9.920567764610822223e+02,3.085815982642396875e+02
-2.251546220221052295e+02,9.858425429036584546e+02,3.137785057600494270e+02
-2.268500716448155288e+02,9.793634976924893181e+02,3.191944183984846859e+02
-2.286497518079097517e+02,9.726278305141220244e+02,3.248269154638826990e+02
-2.305507502737910102e+02,9.656424456447327884e+02,3.306752587156440768e+02
-2.325469709669487202e+02,9.584131504280722993e+02,3.367401097188120502e+02
-2.346284180556360752e+02,9.509451094788336150e+02,3.430229426498837597e+02
-2.367806598243300868e+02,9.432435322200506107e+02,3.495251698793747437e+02
-2.389846397153632722e+02,9.353145210520721093e+02,3.562470485992033105e+02
-2.412169916651227481e+02,9.271659613342500279e+02,3.631864988655912612e+02
-2.434509572092347298e+02,9.188082968262888244e+02,3.703380194453966965e+02
-2.456578919704625719e+02,9.102550239037444726e+02,3.776919137332986338e+02
-2.478092103459520104e+02,9.015227696941180966e+02,3.852340121958835084e+02
-2.498784913849461589e+02,8.926308948618138857e+02,3.929459939309433594e+02
-2.518434036464930728e+02,8.836006638239982749e+02,4.008062854368375270e+02
-2.536871325781476685e+02,8.744541218347792437e+02,4.087913876425202488e+02
-2.553991060228054835e+02,8.652128769400341071e+02,4.168773953936799899e+02
-2.569749726005540538e+02,8.558969874558688389e+02,4.250414540164323398e+02
-2.584159392994066025e+02,8.465241071544745637e+02,4.332629447386761399e+02
-2.597276743627077167e+02,8.371089635595440086e+02,4.415242797506380725e+02
-2.609190121682973995e+02,8.276631676964052531e+02,4.498112841043588901e+02
-2.620006681812774332e+02,8.181952972251098117e+02,4.581132174555924053e+02
-2.629841095698317304e+02,8.087111672280675521e+02,4.664225307537529375e+02
-2.638806572345418431e+02,7.992142009204233091e+02,4.747344626849175029e+02
-2.647008363117348608e+02,7.897058272250449136e+02,4.830465676843866163e+02
-2.654539527476840135e+02,7.801858539160037935e+02,4.913582432477890620e+02
-2.661478532543318920e+02,7.706527867732953609e+02,4.996702983223707975e+02
-2.667888205019910970e+02,7.611040830849648273e+02,5.079845822053921438e+02
-2.673815593574585705e+02,7.515363407581290858e+02,5.163036767157481108e+02
-2.679292387065669345e+02,7.419454327794541086e+02,5.246306433646714140e+02
-2.684335637356458619e+02,7.323266020184718172e+02,5.329688107386934917e+02
-2.688948637051489072e+02,7.226745346757894595e+02,5.413215840307565259e+02
-2.693121894572894917e+02,7.129834330361215962e+02,5.496922575885922697e+02
-2.696834229510604928e+02,7.032471101268463372e+02,5.580838119445112397e+02
-2.700054079790868400e+02,6.934591303890632616e+02,5.664986790306522835e+02
-2.702741167137782554e+02,6.836130209061160485e+02,5.749384636435652283e+02
-2.704848702914001706e+02,6.737025758181787296e+02,5.834036165313705169e+02
-2.706326321806588453e+02,6.637222704108548896e+02,5.918930656388604348e+02
-2.707123890113707603e+02,6.536677888576163014e+02,6.004038275389355022e+02
-2.707196231125557233e+02,6.435366490195981442e+02,6.089306402161403184e+02
-2.706508630827585762e+02,6.333288790201738720e+02,6.174656784343815161e+02
-2.705042739363966575e+02,6.230476666738619542e+02,6.259984285602611180e+02
-2.702802204896852345e+02,6.126998718438179594e+02,6.345158032361330243e+02
-2.699817141921047892e+02,6.022962752012775809e+02,6.430025596261606324e+02
-2.696146448409322716e+02,5.918514477126911970e+02,6.514420434151642212e+02
-2.691877141066387935e+02,5.813831720031455461e+02,6.598172175692708379e+02
-2.687120312004735183e+02,5.709114267417438668e+02,6.681118638947664294e+02
-2.682003955922357363e+02,5.604570406058837762e+02,6.763117888183284094e+02
-2.676663600226593189e+02,5.500402040883794825e+02,6.844058449368891388e+02
-2.671232168579974768e+02,5.396790662717251053e+02,6.923866084673492196e+02
-2.665830647552625123e+02,5.293886244065628262e+02,7.002506235288562948e+02
-2.660560865880152051e+02,5.191800432853985967e+02,7.079982145949786627e+02
-2.655501145129701968e+02,5.090604443193150246e+02,7.156329496617173618e+02
-2.650704938420929011e+02,4.990331125768173024e+02,7.231608864707001203e+02
-2.646202034790685502e+02,4.890980080480639458e+02,7.305897448173137718e+02
-2.642001587137221463e+02,4.792524441508412565e+02,7.379281261740916307e+02
-2.638096138568270135e+02,4.694918068002103269e+02,7.451848621661046081e+02
-2.634465919286114968e+02,4.598102181076814645e+02,7.523685308455993663e+02
-2.631082879135896633e+02,4.502010860425982628e+02,7.594871446177728558e+02
-2.627914133441097988e+02,4.406575150329668986e+02,7.665479904965260403e+02
-2.624924682362085946e+02,4.311725774537272855e+02,7.735575918343080275e+02
-2.622079395473668910e+02,4.217394613856905039e+02,7.805217579546959996e+02
-2.619344332698150311e+02,4.123515175349989477e+02,7.874456907534361108e+02
-2.616687510078405126e+02,4.030022303033151729e+02,7.943341223349885922e+02
-2.614079227340808984e+02,3.936851371348096222e+02,8.011914630294505741e+02
-2.611492065898974033e+02,3.843937183441539105e+02,8.080219434816538069e+02
-2.608900650147639340e+02,3.751212779283968644e+02,8.148297373860502830e+02
-2.606281247827448624e+02,3.658608351124537421e+02,8.216190527702624422e+02
-2.603611270679049881e+02,3.566050468664867026e+02,8.283941796988440274e+02
-2.600868726583371995e+02,3.473461833035725022e+02,8.351594812638079475e+02
-2.598031669800726604e+02,3.380761803176507101e+02,8.419193133223873247e+02
-2.595077696878549318e+02,3.287867962601663407e+02,8.486778574385685943e+02
-2.591983541680942267e+02,3.194699005890969374e+02,8.554388519840658773e+02
-2.588724832278100507e+02,3.101179203773336326e+02,8.622052097914441902e+02
-2.585276082306194212e+02,3.007244628824722668e+02,8.689785188260343602e+02
-2.581610995353446469e+02,2.912851162914385554e+02,8.757584367307077855e+02
-2.577703156581542885e+02,2.817984038973506244e+02,8.825420118392876248e+02
-2.573527163521433749e+02,2.722668286785452096e+02,8.893229917636087976e+02
-2.569060200742314350e+02,2.626978983831286314e+02,8.960912124896542537e+02
-2.564283987853978601e+02,2.531049739659077886e+02,9.028321887726656314e+02
-2.559186932606062328e+02,2.435077508016310333e+02,9.095270394673640340e+02
-2.553766218675818891e+02,2.339321807894982044e+02,9.161528667504454688e+02
-2.548029481571241206e+02,2.244096908158032875e+02,9.226836568360308775e+02
-2.541995712016576761e+02,2.149756549560223959e+02,9.290916823594957350e+02
-2.535695101656916393e+02,2.056672211218167661e+02,9.353492783186236466e+02
-2.529167712822834346e+02,1.965207432955193099e+02,9.414307632846088154e+02
-2.522461079035163607e+02,1.875691813821075868e+02,9.473142194249564909e+02
-2.515627063528143879e+02,1.788398614011155985e+02,9.529828531415898851e+02
-2.508718451210179126e+02,1.703529239736886893e+02,9.584257351541272101e+02
-2.501785780648388879e+02,1.621206477784673439e+02,9.636378420132894007e+02
-2.494874834858453312e+02,1.541476621453498694e+02,9.686194521818748626e+02
-2.488025041257091630e+02,1.464319106127359191e+02,9.733750519437652429e+02
-2.481268840317673607e+02,1.389661317249397712e+02,9.779119578534318862e+02
-2.474631921796895142e+02,1.317395957635979471e+02,9.822388619891096369e+02
-2.468134126574396419e+02,1.247398645995664452e+02,9.863644684545839709e+02
-2.461790774848058447e+02,1.179544022430297190e+02,9.902963351638057929e+02
-2.455614192900293062e+02,1.113719312316503647e+02,9.940399822793872318e+02
-2.449615248973387907e+02,1.049834870158839948e+02,9.975982890229214490e+02
-2.443804754038723956e+02,9.878316052321228824e+01,1.000971177587750958e+03
-2.438194622245720780e+02,9.276853745999548551e+01,1.004155574505119148e+03
-2.432798713097132008e+02,8.694084595558020112e+01,1.007145640758232389e+03
-2.427633293851467897e+02,8.130481855779036948e+01,1.009933265711481454e+03
-2.422717071691031947e+02,7.586826768175438929e+01,1.012508820138659758e+03
-2.418070758642462295e+02,7.064137231593561239e+01,1.014862154939816037e+03
-2.413716156289077901e+02,6.563568374458597532e+01,1.016983811160249616e+03
-2.409674788124416693e+02,6.086288248788612520e+01,1.018866373500025247e+03
-2.405966166278656431e+02,5.633335691729774197e+01,1.020505857959576815e+03
-2.402605850152601477e+02,5.205472010224364254e+01,1.021902984099817559e+03
-2.399603522500631243e+02,4.803042382007609490e+01,1.023064157255024838e+03
-2.396961352529749547e+02,4.425865209743550110e+01,1.024001990277309687e+03
-2.394672914156398349e+02,4.073166691403388739e+01,1.024735237463188469e+03
-2.392722867974430017e+02,3.743572879084959482e+01,1.025288093969523970e+03
-2.391087501919677152e+02,3.435163024632916517e+01,1.025688917521047415e+03
-2.389736081525460349e+02,3.145577892318440405e+01,1.025968530136039135e+03
-2.388632822541983103e+02,2.872167570882070464e+01,1.026158328346296230e+03
-2.387739202986587088e+02,2.612157574938448334e+01,1.026288451755186770e+03
-2.387016301011110500e+02,2.362811019495913456e+01,1.026386228373246240e+03
-2.386426880518876033e+02,2.121568174496248105e+01,1.026475043881501506e+03
-2.385937029986164930e+02,1.886151258070561454e+01,1.026573693635042446e+03
-2.385517263125793193e+02,1.654629833589932630e+01,1.026696194282746319e+03
-2.385143085769072684e+02,1.425448779429332014e+01,1.026851972756230907e+03
-2.384795103696916101e+02,1.197425371195314625e+01,1.027046320294799216e+03
-2.384458784766686676e+02,9.697242574278591931e+00,1.027280995449336388e+03
-2.384123998614860511e+02,7.418193579942480298e+00,1.027554874827989579e+03
-2.383784446665984262e+02,5.134506175798356331e+00,1.027864574689771416e+03
-2.383437073425157564e+02,2.845817804379145333e+00,1.028204992853522299e+03
-2.383081524796222084e+02,5.536344854036898688e-01,1.028569743925671901e+03
-2.382719695545979164e+02,-1.738960274428918762e+00,1.028951479329459971e+03
-2.382355388550778059e+02,-4.027506529521104994e+00,1.029342096761286712e+03
-2.381994093672891495e+02,-6.306277543569963839e+00,1.029732852387872299e+03
-2.381642883325286277e+02,-8.568304355570468545e+00,1.030114394720155133e+03
-2.381310413641422485e+02,-1.080532771745029130e+01,1.030476743114154715e+03
-2.381007013069837512e+02,-1.300769570421276278e+01,1.030809237525150365e+03
-2.380744832580159596e+02,-1.516423201754672334e+01,1.031100490407214011e+03
-2.380538022148004416e+02,-1.726210849017296312e+01,1.031338376952711087e+03
-2.380402885928797616e+02,-1.928676592950155566e+01,1.031510105985459859e+03
-2.380357953591568503e+02,-2.122193970254007667e+01,1.031602419596190430e+03
-2.380423889241489519e+02,-2.304985842739056068e+01,1.031601972617159618e+03
-2.380623146070235521e+02,-2.475169186278012745e+01,1.031495939359665954e+03
-2.380979271091762541e+02,-2.630832127681615162e+01,1.031272879442807152e+03
-2.381515779595219726e+02,-2.770148399898158331e+01,1.030923861477707078e+03
-2.382254563861120005e+02,-2.891529533734116697e+01,1.030443789339563864e+03
-2.383213882579643155e+02,-2.993807159516499183e+01,1.029832803063516621e+03
