-5.506022635896028987e+02,5.638048456211367920e+02,2.545448008188928384e+02
-5.494386853869581273e+02,5.643863319686569184e+02,2.568371897198666147e+02
-5.479570259464472883e+02,5.647119710203342038e+02,2.594694572853501313e+02
-5.462549566363695703e+02,5.646924246184905769e+02,2.622338516369873673e+02
-5.444000785935016893e+02,5.643362513797885640e+02,2.650470449242124005e+02
-5.424408709145770899e+02,5.637019792647224676e+02,2.678967857605966287e+02
-5.404114423485144698e+02,5.628601003957869580e+02,2.708017558751487286e+02
-5.383329661264717743e+02,5.618633160157869497e+02,2.737807810014588199e+02
-5.362148935925036994e+02,5.607343613944818799e+02,2.768391571396563791e+02
-5.340572401396552777e+02,5.594740431044201614e+02,2.799754679726678432e+02
-5.318529574153769772e+02,5.580782496501477681e+02,2.831991999505987678e+02
-5.295894336119248464e+02,5.565502351576101319e+02,2.865443567441796517e+02
-5.272498925280465301e+02,5.549015876239869840e+02,2.900677282879994436e+02
-5.248162912535117357e+02,5.531436074645316694e+02,2.938293351729144547e+02
-5.222735161291285522e+02,5.512776151050455837e+02,2.978677627541820812e+02
-5.196120387027413017e+02,5.492932500041027879e+02,3.021918343604291977e+02
-5.168269297920462577e+02,5.471755503041295015e+02,3.067957895869582217e+02
-5.139149532784712164e+02,5.449136664231214127e+02,3.116818043740645976e+02
-5.108736558961770129e+02,5.425044413513459176e+02,3.168670754886892951e+02
-5.077044467111983863e+02,5.399496078487748036e+02,3.223667158044918324e+02
-5.044170409639878585e+02,5.372503265284842655e+02,3.281671197761792769e+02
-5.010300749249249179e+02,5.344038199455483209e+02,3.342162632151476487e+02
-4.975659001560346155e+02,5.314034910496783368e+02,3.404416989192056349e+02
-4.940428448527734417e+02,5.282402839947355915e+02,3.467813644189158140e+02
-4.904698908325158868e+02,5.249029179580037408e+02,3.532039375097398874e+02
-4.868467308238960527e+02,5.213768293825822866e+02,3.597050185300656153e+02
-4.831687027004928154e+02,5.176431493438650477e+02,3.662820542445191450e+02
